0,1,2,3,4,5,6,7,8,9,10,11
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1136/BMJ.F839,Hydroxyethyl starch 130/0.38-0.45 versus crystalloid or albumin in patients with sepsis: systematic review with meta-analysis and trial sequential analysis,Nicolai Haase ;; Anders Perner ;; Louise Inkeri Hennings ;; Martin Siegemund ;; Bo Lauridsen ;; Mik Wetterslev ;; Jørn Wetterslev,BMJ,BMJ Group,2013.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/S00134-008-1225-2,The risk associated with hyperoncotic colloids in patients with shock,Frédérique Schortgen ;; Emmanuelle Girou ;; Emmanuelle Girou ;; Nicolas Deye ;; Laurent Brochard ;; Laurent Brochard,Intensive Care Medicine,Springer-Verlag,2008.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1016/S1283-0771(11)70619-3,Colloidi o soluzioni macromolecolari di riempimento vascolare,Y. Blanlœil ;; A. Roquilly ;; B. Rozec ;; K. Asehnoune ;; C. Lejus,EMC - Anestesia-Rianimazione,Elsevier Masson,2011.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.5172/CONU.13.1.50,Third-space fluid shift in elderly patients undergoing gastrointestinal surgery. Part II: nursing assessment,Karen Wotton ;; Maurine Redden,Contemporary Nurse,Contemp Nurse,2002.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1213/00000539-200209000-00007,"The pharmacokinetics and tolerability of an intravenous infusion of the new hydroxyethyl starch 130/0.4 (6%, 500 mL) in mild-to-severe renal impairment.",Cornelius Jungheinrich ;; Roland Scharpf ;; Manfred Wargenau ;; Frank Bepperling ;; Jean-François Baron,Anesthesia & Analgesia,Anesth Analg,2002.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1016/S0246-0289(11)50736-4,Colloïdes ou solutés macromoléculaires de remplissage vasculaire,Y Blanloeil ;; A Roquilly ;; B Rozec ;; K Asehnoune ;; C Lejus,EMC - Anesthésie-Réanimation,Elsevier Masson,2011.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1097/00000539-200407000-00080,Renal Dysfunction After Hydroxyethyl Starch: In Response,Joachim Boldt ;; Hans-Joachim Priebe,Anesthesia & Analgesia,,2004.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.2165/00003088-200544070-00002,Pharmacokinetics of Hydroxyethyl Starch,Cornelius Jungheinrich ;; Thomas A Neff,Clinical Pharmacokinectics,Springer International Publishing,2005.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1017/S026502150800447X,"Safety of HES 130/0.4 (Voluven ® ) in patients with preoperative renal dysfunction undergoing abdominal aortic surgery: a prospective, randomized, controlled, parallel-group multicentre trial",G. Godet ;; J.-J. Lehot ;; G. Janvier ;; A. Steib ;; V. De Castro ;; P. Coriat,European Journal of Anaesthesiology,Cambridge University Press,2008.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1111/J.1778-428X.2007.00075.X,Hydroxyethyl starch and renal dysfunction,Laurent Jacob ;; Nicholas Heming ;; Bertrand Guidet,Transfusion Alternatives in Transfusion Medicine,Blackwell Publishing Ltd,2007.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/978-0-387-85922-4_15,Renal Protection Strategies,Mark Stafford-Smith ;; Chad Hughes ;; Andrew D. Shaw ;; Madhav Swaminathan,,"Springer, New York, NY",2011.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1186/CC9086,Early fluid resuscitation with hyperoncotic hydroxyethyl starch 200/0.5 (10%) in severe burn injury,Markus Béchir ;; Milo A Puhan ;; Simona B Neff ;; Merlin Guggenheim ;; Volker Wedler ;; John F Stover ;; Reto Stocker ;; Thomas A Neff,Critical Care,BioMed Central,2010.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/BF03040482,Hydroxyethylstärke (HES)@@@Hydroxyethylstärke (HES),Joachim Boldt,Wiener Klinische Wochenschrift,,2004.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1186/CC7147,Pro/con debate: Should synthetic colloids be used in patients with septic shock?,James Downar ;; Stephen E Lapinsky,Critical Care,BioMed Central,2009.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/BF03017799,RETRACTED ARTICLE: Diltiazem may preserve renal tubular integrity after cardiac surgery,Swen N. Piper ;; Bernhard Kumle ;; Wolfgang H. Maleck ;; Arndt-Holger Kiessling ;; Andreas Lehmann ;; Kerstin D. Röhm ;; Stefan W. Suttner ;; Joachim Boldt,Canadian Journal of Anaesthesia-journal Canadien D Anesthesie,Springer Science and Business Media LLC,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1053/J.JVCA.2008.03.002,Con: Starches Are Not Preferable to Albumin During Cardiac Surgery: A Contrary Opinion,Robert S. Green ;; Richard I. Hall,Journal of Cardiothoracic and Vascular Anesthesia,Elsevier,2008.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,,Massive Transfusion and Control of Hemorrhage in the Trauma Patient,Thomas M. Scalea ;; Richard P. Dutton ;; Brian R. Plaisier ;; Aryeh Shander ;; Nisha R. Gandhi ;; Lawrence T. Goodnough ;; Fraser D. Rubens ;; Aneil Mujoomdar ;; Homer C. Tien ;; Maxim Novikov ;; Charles E. Smith,,,2008.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1001/ARCHSURG.139.5.552,A Systematic Review of the Comparative Safety of Colloids,Michael E. Barron ;; Mahlon M. Wilkes ;; Roberta J. Navickis,Archives of Surgery,American Medical Association,2004.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1111/J.1778-428X.2003.TB00183.X,Intravenous Fluids and Renal Failure,Catherine M.N. O'Malley,Transfusion Alternatives in Transfusion Medicine,Blackwell Publishing Ltd,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1016/B978-1-4160-5996-7.00030-4,Does the Choice of Fluid Matter in Major Surgery,Anthony M. Roche ;; Catherine M.N. O'Malley ;; Elliott Bennett-Guerrero,,Elsevier,2009.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/S00134-009-1509-1,Effects of a predominantly hydroxyethyl starch (HES)-based and a predominantly non HES-based fluid therapy on renal function in surgical ICU patients,Franziska Schabinski ;; Janaina Oishi ;; Fabio Tuche ;; Alain Luy ;; Yasser Sakr ;; Donald Bredle ;; Christiane Hartog ;; Konrad Reinhart,Intensive Care Medicine,Springer-Verlag,2009.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1097/01.SHK.0000225415.5969694.CE,Biomarkers of acute renal injury and renal failure.,Ronald J. Trof ;; Francesco Di Maggio ;; Jan Leemreis ;; A. B. Johan Groeneveld,Shock,Shock,2006.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1213/01.ANE.0000127910.70670.87,Renal dysfunction after hydroxyethyl starch.,Ilhan Celik,Anesthesia & Analgesia,Anesth Analg,2004.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,,"Cardiothoracic Anesthesia, Respiration and Airway Diltiazem may preserve renal tubular integrity after cardiac surgery (Le diltiazem peut préserver l'intégrité tubulaire rénale à la suite d'une intervention cardiaque)",Swen N. Piper ;; Bernhard Kumle ;; Wolfgang H. Maleck ;; Arndt-Holger Kiessling ;; Kerstin D. Röhm ;; Stefan W. Suttner ;; Joachim Boldt,,,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1097/01.CCM.0000139761.05492.D6,Practice parameters for hemodynamic support of sepsis in adult patients: 2004 update.,Steven M. Hollenberg ;; Tom S. Ahrens ;; Djillali Annane ;; Mark E. Astiz ;; Donald B. Chalfin ;; Joseph F. Dasta ;; Stephen O. Heard ;; Claude Martin ;; Lena M. Napolitano ;; Gregory M. Susla ;; Richard Totaro ;; Jean Louis Vincent ;; Sergio Zanotti-Cavazzoni,Critical Care Medicine,Crit Care Med,2004.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1097/00000539-200302000-00014,Intravascular volume replacement therapy with synthetic colloids: is there an influence on renal function?,Joachim Boldt ;; Hans-Joachim Priebe,Anesthesia & Analgesia,Anesth Analg,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1046/J.1523-1755.2003.00186.X,Hydroxyethyl starch and change in renal function in patients undergoing coronary artery bypass graft surgery,Wolfgang C. Winkelmayer ;; Robert J. Glynn ;; Raisa Levin ;; Jerry Avorn,Kidney International,Elsevier,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1007/BF03017799,RETRACTED ARTICLE: Diltiazem may preserve renal tubular integrity after cardiac surgery@@@RETRACTED ARTICLE: Le diltiazem peut préserver l’intégrité tabulaire rénale à la suite d’une intervention cardiaque,Swen N. Piper ;; Bernhard Kumle ;; Wolfgang H. Maleck ;; Arndt-Holger Kiessling ;; Andreas Lehmann ;; Kerstin D. Röhm ;; Stefan W. Suttner ;; Joachim Boldt,Canadian Journal of Anaesthesia-journal Canadien D Anesthesie,,2003.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,,Pharmacodynamics and organ storage of hydroxyethyl starch in acute hemodilution in pigs,Christoph Eisenbach ;; Norbert Vogt ;; Jens Encke ;; Wolfgang Stremmel ;; Eike Martin ;; Ernst Pfenninger ;; MarkusA . Weigand ;; E. Martin ;; E. Pfenninger,,,2007.0,mag,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.3109/9781420016680-28,Fluid Balance In Day Surgery,,,,2016.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1002/14651858.cd003590.pub2,Interventions For Protecting Renal Function In The Perioperative Period,"Zacharias, M; Gilmore, Ics; Herbison, Gp; Sivalingam, P; Walker, Rj",,,2005.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1002/14651858.cd003590.pub3,Interventions For Protecting Renal Function In The Perioperative Period,"Zacharias, Mathew; Conlon, Niamh P; Herbison, G Peter; Sivalingam, Pal; Walker, Robert J; Hovhannisyan, Karen",,,2008.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1002/14651858.cd007594.pub2,Hydroxyethyl Starch (Hes) Versus Other Fluid Therapies: Effects On Kidney Function,"Dart, Allison B; Mutter, Thomas C; Ruth, Chelsea A; Taback, Shayne P",,,2010.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1002/9781444319583.ch12,Hydroxyethyl Starch And Renal Dysfunction,"Jacob, Laurent; Heming, Nicholas; Guidet, Bertrand",,,2010.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1097/00000539-200209000-00007,"The Pharmacokinetics And Tolerability Of An Intravenous Infusion Of The New Hydroxyethyl Starch 130/0.4 (6%, 500 Ml) In Mild-To-Severe Renal Impairment","Jungheinrich, Cornelius; Scharpf, Roland; Wargenau, Manfred; Bepperling, Frank; Baron, Jean-Fran??Ois",,,2002.0,coci,0
2796436963,10.1213/00000539-199911000-00009,2020,1999,10.1213/ane.0000000000005113,Notice Of Retraction,,,,2020.0,coci,1
2920537051,10.1016/j.jseaes.2019.03.002,2020,2019,10.1002/GJ.4006,Zircon U–Pb geochronology and in situ Hf isotopic compositions of the Madao migmatite: Constraints on the Mesozoic orogeny in the South Qinling belt,Dong‐Sheng Wang ;; Zong‐Qi Wang ;; Tao Wang ;; Xiao Nie ;; Jiang‐Hua Gong,Geological Journal,"John Wiley & Sons, Ltd",2020.0,mag,1
2168925826,10.1177/0305735613482025,2020,2013,10.1016/J.NEWIDEAPSYCH.2019.100760,Expressivist to the core: Metaaesthetic subjectivism is stable and robust,Nathaniel Rabb ;; Alex Han ;; Lucy Nebeker ;; Ellen Winner,New Ideas in Psychology,Pergamon,2020.0,mag,1
2168925826,10.1177/0305735613482025,2020,2013,10.1007/978-3-030-02556-4_10,Love and Heartbreak,Sandra Garrido ;; Jane W. Davidson,,"Palgrave Macmillan, Cham",2019.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1007/978-3-319-39666-8_12,The Addiction of Love: Sad Music and Heartbreak,Sandra Garrido,,"Palgrave Macmillan, Cham",2017.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1002/JOCB.78,"Who Finds Bill Gates Sexy? Creative Mate Preferences as a Function of Cognitive Ability, Personality, and Creative Achievement",Scott Barry Kaufman ;; Aaron Kozbelt ;; Paul Silvia ;; James C. Kaufman ;; Sheela Ramesh ;; Gregory J. Feist,Journal of Creative Behavior,"John Wiley & Sons, Ltd",2016.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1080/08098131.2015.1088057,The gendering of musical instruments: what is it? Why does it matter to music therapy?,Jill Halstead ;; Randi Rolvsjord,Nordic Journal of Music Therapy,Routledge,2017.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1007/S40806-018-0147-7,The Status Competition Model of Cultural Production,Bo Winegard ;; Ben Winegard ;; David C. Geary,Evolutionary Psychological Science,Springer International Publishing,2018.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.3389/FPSYG.2019.02627,Attractiveness Ratings for Musicians and Non-musicians: An Evolutionary-Psychology Perspective.,Stephan Bongard ;; Ilka Schulz ;; Karin Ulrike Studenroth ;; Emily Frankenberg,Frontiers in Psychology,Frontiers,2019.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.5614/J.VAD.2016.8.1.3,Pengaruh Variabel Interior dan Musik Terhadap Persepsi Pengalaman Romantis Pengunjung Kafe,Andrianto Andrianto ;; Prabu Wardono ;; Dona Saphiranti,Journal of Visual Art and Design,,2016.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1007/S40750-018-0103-6,"An Updated Theoretical Framework for Human Sexual Selection: from Ecology, Genetics, and Life History to Extended Phenotypes",Severi Luoto,Adaptive Human Behavior and Physiology,Springer International Publishing,2019.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1016/J.EVOLHUMBEHAV.2017.10.005,"Musical improvisation skill in a prospective partner is associated with mate value and preferences, consistent with sexual selection and parental investment theory : implications for the origin of music",Guy Madison ;; Jakob Holmquist ;; Mattias Vestin,Evolution and Human Behavior,Elsevier,2018.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1177/0265407519859440,“They’re playing our song”: Couple-defining songs in intimate relationships:,Celia B. Harris ;; Amee Baird ;; Sophia A. Harris ;; William Forde Thompson,Journal of Social and Personal Relationships,SAGE Publications,2020.0,mag,1
2168925826,10.1177/0305735613482025,2020,2013,10.1016/J.MEHY.2016.05.030,Sexual arousal and rhythmic synchronization: A possible effect of vasopressin,Alessandro Miani,Medical Hypotheses,Med Hypotheses,2016.0,mag,0
2168925826,10.1177/0305735613482025,2020,2013,10.1371/JOURNAL.PONE.0183531,Misattribution of musical arousal increases sexual attraction towards opposite-sex faces in females.,Manuela M. Marin ;; Raphaela Schober ;; Bruno Gingras ;; Helmut Leder,PLOS ONE,Public Library of Science (PLoS),2017.0,mag,0
3015365171,10.1136/bmjpo-2019-000620,2020,2020,10.1177/1359104520978461,Paediatric chronic fatigue syndrome: 25 year perspective.,Maria E Loades ;; Maria E Loades ;; Esther Crawley ;; Trudie Chalder ;; Trudie Chalder ;; Halina Flannery,Clinical Child Psychology and Psychiatry,SAGE Publications,2020.0,mag,1
2318852949,10.1177/0961463X15577256,2020,2015,10.1177/0961463X20951679,"Inevitability, contingency, and the epistemic significance of time:",Libor Benda,Time & Society,"SAGE PublicationsSage UK: London, England",2020.0,mag,1
2318852949,10.1177/0961463X15577256,2020,2015,10.1108/JD-01-2020-0015,Conflating scholarly and science communication practices: the production of open letters on climate change,Carin Graminius,Journal of Documentation,Emerald Publishing Limited,2020.0,mag,1
2318852949,10.1177/0961463X15577256,2020,2015,10.1016/J.FUTURES.2017.03.008,"Colonising the future: Mega-trade deals, education services and global higher education markets",Susan Lee Robertson,Futures,Elsevier,2017.0,mag,0
2318852949,10.1177/0961463X15577256,2020,2015,10.4018/978-1-5225-8163-5.CH009,The Era of Hyperconnectivity: Investigating the Times for PhD Supervision,Emilia Rodrigues Araujo ;; Kadydja Nascimento Chagas,,IGI Global,2019.0,mag,0
2318852949,10.1177/0961463X15577256,2020,2015,10.1080/1070289X.2019.1599580,The poetics of justice: aphorism and chorus as modes of anti-racism,Gargi Bhattacharyya,Identities-global Studies in Culture and Power,Taylor & Francis,2020.0,mag,1
3012845777,10.1161/JAHA.120.015959,2020,2020,10.1161/JAHA.119.014592,"Diversity, Equity, and Inclusiveness in Medicine and Cardiology",Barry London,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2020.0,mag,1
3012845777,10.1161/JAHA.120.015959,2020,2020,10.1161/JAHA.120.019210,A Path Forward.,Mitchell S. V. Elkind ;; Robert A. Harrington ;; Donald M. Lloyd‐Jones,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2020.0,mag,1
3012845777,10.1161/JAHA.120.015959,2020,2020,10.1161/JAHA.120.018848,Faults and Standards in Publishing on Race: A Commentary and Recommendation.,Zachary Obinna Enumah,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2020.0,mag,1
3012845777,10.1161/JAHA.120.015959,2020,2020,10.1161/JAHA.120.019137,"Equity, Diversity, and Inclusiveness in Cardiovascular Medicine and Health Care.",Marc A. Simon ;; Ferhaan Ahmad ;; Daniel T. Eitzman ;; Ajay K. Gupta ;; Ajay K. Gupta ;; Hani Jneid ;; Pamela Peterson ;; Pamela Peterson ;; Carol A. Remme ;; Kenneth Rice ;; Erik B. Schelbert ;; Lisa M. Sullivan ;; Janice M. Weinberg,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2020.0,mag,1
3012845777,10.1161/JAHA.120.015959,2020,2020,10.1161/jaha.119.014602,"Retraction To: Diversity, Inclusion, And Equity: Evolution Of Race And Ethnicity Considerations For The Cardiology Workforce In The United States Of America From 1969 To 2019",,,,2020.0,coci,1
2058253270,10.1163/22102396-04804005,2020,2014,10.1007/978-3-030-46711-1_7,Template Plagiarism,"Dougherty, M. V.",,,2020.0,coci,1
3002654673,10.1177/0956797619897915,2020,2020,10.1177/0956797620941482,A Call for Greater Sensitivity in the Wake of a Publication Controversy.,Patricia J. Bauer,Psychological Science,"SAGE PublicationsSage CA: Los Angeles, CA",2020.0,mag,1
2939204210,10.1097/MD.0000000000015107,2020,2019,10.1016/J.CMPB.2020.105408,Towards an anxiety and stress recognition system for academic environments based on physiological features.,Jorge Rodríguez-Arce ;; Liliana Lara-Flores ;; Otniel Portillo-Rodríguez ;; Rigoberto Martínez-Méndez,Computer Methods and Programs in Biomedicine,Elsevier,2020.0,mag,1
2939204210,10.1097/MD.0000000000015107,2020,2019,10.1007/S10942-020-00342-7,Rational Emotive Family Health Therapy for Reducing Parenting Stress in Families of Children with Autism Spectrum Disorders: A Group Randomized Control Study,Moses Onyemaechi Ede ;; Joy I. Anyanwu ;; Liziana N. Onuigbo ;; Clara O. Ifelunni ;; Florence C. Alabi-Oparaocha ;; Emmanuel C. Okenyi ;; Micheal A. Agu ;; Leonard T. Ugwuanyi ;; Christian Ugwuanyi ;; Christian Ugwuanyi ;; Chiedu Eseadi ;; Ngozi N. Awoke ;; Tina Nweze ;; Vera Victor-Aigbodion,Journal of Rational-emotive & Cognitive-behavior Therapy,Springer US,2020.0,mag,1
