16213,"Effect of initiating a multimodal analgesic regimen upon patient outcomes after anterior cruciate ligament reconstruction for same-day surgery: a 1200-patient case series (HSC) Medicine - Orthopedics; (HSC) Medicine - Pharmacology; (HSC) Medicine - Rehabilitation/Therapy; (HSC) Medicine - Surgery;  Acute Pain ---Elsevier Department of Anesthesiology, Baystate Medical Center and The Tufts University School of Medicine, 759 Chestnut Street, Springfield, MA 01199, USA",+Criminal Proceedings+Falsification/Fabrication of Data+Investigation by Company/Institution+Investigation by Third Party+Misconduct - Official Investigation/Finding+Misconduct by Author,Scott S Reuben Srinivasa B Gutta Holly Maciolek Joseph Sklar,11/10/2004 00000000 10.1016/j.acpain.2004.09.001,11/25/2009 00000000 10.1016/S1366-0071(09)00094-1,Research Article Retraction,United States No
16214,"Effect of initiating a preventative multimodal analgesic regimen upon longterm patient outcomes after anterior cruciate ligament reconstruction for same-day surgery: A 1200-patient case series (HSC) Medicine - Orthopedics; (HSC) Medicine - Pharmacology; (HSC) Medicine - Rehabilitation/Therapy; (HSC) Medicine - Surgery;  Acute Pain ---Elsevier Acute Pain Service, Department of Anesthesiology, Baystate Medical Center and the Tufts University School of Medicine, 759 Chestnut Street Springfield, MA 01199, USA Department of Anesthesiology, Baystate Medical Center, USA Acute Pain Service, Department of Anesthesiology, Baystate Medical Center, USA Baystate Medical Center and the Tufts University School of Medicine, USA Performance Rehabilitation of Western New England, USA http://retractionwatch.com/the-retraction-watch-leaderboard/ http://retractionwatch.com/category/by-author/scott-reuben-retractions/",+Criminal Proceedings+Falsification/Fabrication of Data+Investigation by Company/Institution+Investigation by Third Party+Misconduct - Official Investigation/Finding+Misconduct by Author,Scott S Reuben Srinivasa B Gutta Holly Maciolek Joseph Sklar James Redford,06/29/2005 00000000 10.1016/j.acpain.2005.05.002,11/25/2009 00000000 10.1016/S1366-0071(09)00094-1,Research Article Retraction,United States No
6191,"Neurotoxic catecholamine metabolite in nociceptors contributes to painful peripheral neuropathy (HSC) Medicine - Dentistry; (HSC) Medicine - Surgery;  European Journal of Neuroscience ---Wiley Department of Oral & Maxillofacial Surgery, University of California at San Francisco, CA, USA.",+Error in Data+Error in Results and/or Conclusions,Olayinka A Dina Sachia G Khasar Nicole Alessandri-Haber Oliver Bogen Xiaojie Chen Paul G Green David B Reichling Robert O Messing Jon D Levine,09/09/2008 18783367 10.1111/j.1460-9568.2008.06425.x,11/25/2009 20128857 10.1111/j.1460-9568.2009.07066.x,Research Article Correction,United States No
3935,"The dietary polyphenols trans-resveratrol and curcumin selectively bind human CB1 cannabinoid receptors with nanomolar affinities and function as antagonists/inverse agonists (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology; (PUB) Society/Association Journals;  The Journal of Pharmacology and Experimental Therapeutics ---ASPET: American Society for Pharmacology and Experimental Therapeutics Department of Pharmacology and Toxicology, College of Medicine, University of Arkansas for Medical Sciences, Little Rock, Arkansas",+Contamination of Materials (General)+Results Not Reproducible+Unreliable Results,Kathryn A Seely Mark S Levi Paul L Prather,06/22/2009 19359525 10.1124/jpet.109.151654,11/23/2009 19940110,Research Article Retraction,United States No
16679,"A novel observation of pubic osteomyelitis due to Streptococcus viridans after dental extraction: a case report (HSC) Medicine - Dentistry; (HSC) Medicine - Infectious Disease; (HSC) Medicine - Orthopedics;  Journal of Medical Case Reports ---BioMed Central (BMC) Department of Acute Medicine, Dumfries & Galloway Royal Infirmary, UK Department of Medicine, Macclesfield District General Hospital, East Cheshire NHS Trust, UK Department of Renal Medicine, Aintree University Hospitals NHS Trust, Liverpool, UK Department of Medicine, Royal Albert Edward Infirmary, Wigan, UK http://retractionwatch.com/2010/10/15/errors-phantom-author-retraction-its-enough-to-set-your-teeth-on-edge/",+Error in Data+Forged Authorship,Naseem Naqvi Rizwana Naqvi Christopher Wong Sushmita Pearce,07/31/2008 18671843 10.1186/1752-1947-2-255,11/13/2009 19946539 10.1186/1752-1947-3-122,Case Report Retraction,United Kingdom No
2583,"Lung development: number of terminal bronchiolar duct endings and gas exchange surface area in victims of sudden infant death syndrome (BLS) Biology - Cellular; (HSC) Medicine - Pediatrics; (HSC) Medicine - Pulmonology;  Pediatric Pulmonology ---Wiley Fetal and Infant Toxico-Pathology, University of Liverpool, Liverpool, UK  Department of Surgical Research, Northwick Park Institute for Medical Research, Northwick Park Hospital, Harrow, UK  Department of Pathology, Westeinde Zienkenhuis, Den Haag, The Netherlands",+Informed/Patient Consent - None/Withdrawn+Investigation by ORI+Investigation by Third Party+Lack of IRB/IACUC Approval+Misconduct - Official Investigation/Finding+Unreliable Data,D J Beech P D Sibbons C V Howard Dick Van Velzen,05/01/2001 11340679,11/12/2009 19911394 10.1002/ppul.21166,Research Article Retraction,Netherlands United Kingdom No
4711,"Prenatal smoking predicts non-responsiveness to an intervention targeting attention-deficit/hyperactivity symptoms in elementary schoolchildren (HSC) Medicine - Pediatrics; (HSC) Medicine - Psychiatry; (SOC) Psychology;  Journal of Child Psychology and Psychiatry, and Allied Disciplines ---Wiley Department of Child and Adolescent Psychiatry, Erasmus MC, Rotterdam, The NetherlandsDepartment of Developmental Psychology, Vrije Universiteit Amsterdam, The Netherlands",+Concerns/Issues About Data,Patricia Vuijk Pol AC Van Lier Anja C Huizink Frank C Verhulst Alfons AM Crijnen,08/22/2006 16930383 10.1111/j.1469-7610.2006.01647.x,11/05/2009 20059626 10.1111/j.1469-7610.2009.02194.x,Research Article Retraction,Netherlands Yes
5013,"Association between testing for human immunodeficiency virus and changes in risk behaviors among injecting drug users in southern China (HSC) Medicine - Infectious Disease; (HSC) Public Health and Safety; (PUB) Society/Association Journals; (SOC) Psychology;  Sexually Transmitted Diseases ---Wolters Kluwer - Lippincott Williams & Wilkins School of Public Health, Peking Union Medical College, Tsinghua University, BeijingNational Center for AIDS/STD Control and Prevention, China CDC, BeijingKaiyuan Municipal Center for Disease Control and Prevention, KunmingPeople’s Municipal Hospital of Kaiyuan, Yunnan",+Error in Data+Error in Image+Error in Results and/or Conclusions+Error in Text,Xia Jin Kumi Smith Yongli Sun Guowei Ding Yan Yao Junjie Xu Dongfang Chang Guixiang Wang Yun Zhu Ning Wang,08/01/2009 19455077 10.1097/OLQ.0b013e3181a2a90c,11/01/2009 19859027 10.1097/OLQ.0b013e3181bf2b1f,Clinical Study Correction,China No
2513,"Firearm fatalities in the Transkei region of South Africa, 1993-2004 (HSC) Public Health and Safety; (SOC) Sociology;  South African Medical Journal: Suid-Afrikaanse Tydskrif vir Geneeskunde ---Health & Medical Publishing Group Department of Forensic Medicine and Toxicology, Walter Sisulu University, Mthatha, Eastern Cape, South Africa",+Duplication of Article+Notice - Limited or No Information,Banwari L Meel,12/01/2005 16465358 unavailable,11/01/2009 20222207 unavailable,Research Article Retraction,South Africa No
3638,"Food insecurity, malnutrition and mortality in Maewo and Ambae islands, Vanuatu. (BLS) Nutrition; (ENV) Food Science; (HSC) Public Health and Safety;  Pacific Health Dialog ---Pasifika Medical Association World Vision, Australia",+Notice - Unable to Access via current resources,Andre M N Renhazo,03/01/2004 18181436 unavailable,11/01/2009 20455295 unavailable,Research Article Retraction,Australia Unknown
2580,"The Emergency Severity Index Version 4: reliability in pediatric patients (HSC) Medicine - General; (HSC) Public Health and Safety;  Pediatric emergency care ---Wolters Kluwer - Lippincott Williams & Wilkins Division of Pediatric Emergency Medicine, Department of Pediatrics, Alfred I. duPont Hospital for Children/Thomas Jefferson University, 1600 Rockland Rd, Wilmington, DE 19899, USA",+Concerns/Issues about Referencing/Attributions+Euphemisms for Plagiarism+Retract and Replace,Yamini Durani Deena Brecher Daniel Walmsley Magdy W Attia John M Loiselle,08/01/2009 19633587 10.1097/PEC.0b013e3181b0a0c6,11/01/2009 19915439 10.1097/PEC.0b013e3181c3844e,Research Article Retraction,United States No
7592,"A Field Study on New Rural Cooperative Medical System in China - Based on a Field Investigation in Anhui, China (B/T) Business - Economics; (HSC) Public Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) School of Political Science & Public Administration, Wuhan University, Wuhan, China",+Notice - Limited or No Information,Xiaoqing Xie,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5304490,Conference Abstract/Paper Retraction,China No
7626,"A Study over the Relation between Safety Accidents and Development of Social Economy (B/T) Business - Economics; (HSC) Occupational Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Management School, University of Science & Technology of China, Hefei, China",+Notice - Limited or No Information,Lei Shi Hao Zhu,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5304523,Conference Abstract/Paper Retraction,China No
7362,"Analysis on the safety risk of subway maintenance operation (HSC) Occupational Health and Safety;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Department of Construction & Real Estate, Southeast University, Nanjing, China http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/",+Breach of Policy by Author,Rong Fu Qiming Li,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5305319,Conference Abstract/Paper Retraction,China Yes
5862,"Capillary LC-MS for high sensitivity metabolomic analysis of single islets of Langerhans (BLS) Biology - Cellular; (HSC) Medicine - Endocrinology; (HSC) Radiology/Imaging; (PUB) Society/Association Journals;  Analytical Chemistry ---American Chemical Society (ACS) The University of Michigan, Departments of Chemistry, Internal Medicine, and Pharmacology, Ann Arbor, Michigan 48109",+Concerns/Issues About Data+Concerns/Issues About Results,Qihui Ni Kendra R Reid Charles F Burant Robert T Kennedy,04/10/2008 18399659 10.1021/ac800406f,10/30/2009 00000000 10.1021/ac9019363,Research Article Retraction,United States No
7495,"Investigation on the Relationship between Labor System and Construction Safety (HSC) Occupational Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) School of Civil Engineering, Xi’an University of Architecture &Technology, Xi’an, China School of Management , Xi’an University of Architecture & Technology, Xi’an, China School of Civil Engineering and Management, Zhengzhou Institution of Aeronautic, Industry Management, Zhengzhou, China",+Notice - Limited or No Information,Xiao-Hua Long Wei-Xing Jin De-Qin Yang,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5301580,Conference Abstract/Paper Retraction,China No
7618,"Near-Miss Incident Management of Underground Engineering Safety Risk (B/T) Business - Marketing; (HSC) Occupational Health and Safety; (PHY) Engineering - General;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Department of Construction & Real Estate, Southeast University, Nanjing, China",+Notice - Limited or No Information,Ying Lu Qiming Li,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5303218,Conference Abstract/Paper Retraction,China No
7578,"Public Health Risk Economic Growth and Health Care System : Experiential Test and Management (B/T) Business - Economics; (HSC) Public Health and Safety; (PHY) Mathematics; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Center for Social Security Studies, Wuhan University, Wuhan, China",+Notice - Limited or No Information,Wenjuan Chen Hongwei Hu Lu Zhang,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5301377,Conference Abstract/Paper Retraction,China No
8019,"Research on Controlling the Moral Risks in Medical Insurance (B/T) Business - Economics; (HSC) Public Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) School of Economics and Management, Shenyang Ligong University,. Shenyang, China",+Notice - Limited or No Information,Xiaoyun Wang,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5304201,Conference Abstract/Paper Retraction,China No
7513,"Study on Comprehensive Management System and Operation Model of Urban Disasters (B/T) Urban Planning; (HSC) Public Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Institute of Policy and Management, Chinese Academy of Sciences, Beijing, P.R.China Research Department, Capital View Research Co., Ltd., Beijing, China",+Notice - Limited or No Information,Ying-Ming Li Jian-Xin Song,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5304782,Conference Abstract/Paper Retraction,China No
7628,"The Planning and Prospect in City Emergency Management Field (HSC) Public Health and Safety; (SOC) Sociology;  2009 International Conference on Management and Service Science ---Institute of Electrical and Electronics Engineers (IEEE) Institute of Policy & Management, Chinese Academy of Science, Beijing, China Capital Center for City Operation & Device Research, CASIPM, Beijing, China",+Notice - Limited or No Information,Rui Chen Jian Wang Pengyan Zhang Ningjie Yu,09/20/2009,10/30/2009  10.1109/ICMSS.2009.5304797,Conference Abstract/Paper Retraction,China No
2301,"Anti-inflammatory activity of 4-arylcoumarins from endophytic Streptomyces aureofaciens CMUAc130 in murine macrophage RAW 264.7 cells (BLS) Biology - Cellular; (HSC) Medicine - Immunology;  Immunological Investigations ---Taylor and Francis Department of Microbiology, Faculty of Science, Silpakorn University, Nakorn, Pathom, ThailandDepartment of Chemistry, Faculty of Science, Silpakorn University, Nakorn Pathom 73000, ThailandSchool of Life Science, Xiamen University, Xiamen P. R. ChinaKunming Institute of Botany, Chinese Academy of Sciences, Kunming 650204, PR ChinaDepartment of Biology, Faculty of Science, Chiang Mai University, Chiang Mai 50200, ThailandDepartment of Organic Chemistry, University of Sydney, NSW, Australia.",+Duplication of Article,Thongchai Taechowisan Pittaya Tuntiwachwuttikul Chunhua Lu Yuemao Shen Siasamorn Lumyong Walter C Taylor,07/07/2009 17365020 10.1080/08820130600992115,10/28/2009 19860595 10.3109/08820130903336333,Research Article Retraction,Australia China Thailand No
3037,"Prognostic factors in breast cancer: the value of the Nottingham Prognostic Index for patients treated in a single institution (HSC) Biostatistics/Epidemiology; (HSC) Medicine - Oncology;  Surgery Today ---Springer Department of Surgery, Kansai Medical University, Moriguchi, Japan Department of Clinical Pathology, Kansai Medical University, Moriguchi, Japan",+Euphemisms for Plagiarism+Plagiarism of Article,Homa Okugawa Daigo Yamamoto Yoshiko Uemura Noriko Sakaida Masanori Yamada Kanji Tanaka Yasuo Kamiyama,11/01/2005 16249842 10.1007/s00595-005-3056-x,10/28/2009 19639447 10.1007/s00595-009-3910-3,Clinical Study Retraction,Japan No
1948,"Construction, Expression and Immunoassay Detection of Recombinant Plasmid Encoding Fusion Protein of Roman Chicken Complement C3d and Newcastle Disease Virus F Gene (BLS) Biology - Molecular; (BLS) Genetics; (BLS) Microbiology; (BLS) Zoology; (HSC) Medicine - Immunology;  Scandinavian Journal of Immunology ---Wiley College of Animal Science and Veterinary Medicine, Shandong Agriculture University, Tai’an, China Jinan Animal Husbandry and Veterinary Bureau, Ji’nan, China",+Error in Data+Euphemisms for Plagiarism,D Liu Z X Niu,10/27/2008 19055698 10.1111/j.1365-3083.2008.02177.x,10/27/2009 19874555 10.1111/j.1365-3083.2009.02341.x,Research Article Retraction,China No
